record_id,record_type,row_id,year,region,region_norm,title,url,videoId,video_id,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,view_count,views_raw,views_is_missing,views_snapshot_date,metadata_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5,source_platform,license
youtube-video-jDDrnPWGGyc,youtube_video_metadata,2031,2018,Japón,japon,"La Calle del Ramen en Tokio, Japón 🍜 ¿Probando el mejor ramen de Tokio? 🥢 ¡Llegamos con hambre! 🇯🇵😋",https://youtu.be/jDDrnPWGGyc,jDDrnPWGGyc,jDDrnPWGGyc,True,1,False,35275,35275,35275,False,2026-02-10,2026-02-10,"[""la calle del ramen tokio"", ""calle del ramen"", ""comiendo ramen en tokio"", ""ramen tokio"", ""ramen japon""]","la calle del ramen tokio, calle del ramen, comiendo ramen en tokio, ramen tokio, ramen japon","la calle del ramen tokio, calle del ramen, comiendo ramen en tokio, ramen tokio, ramen japon",la calle del ramen tokio,calle del ramen,comiendo ramen en tokio,ramen tokio,ramen japon,YouTube,CC-BY-NC-4.0
youtube-video-oZM4-7txJAQ,youtube_video_metadata,2032,2018,Japón,japon,"Primer Día en Tokio 🗼✨ Comida, Moda, Cultura y Aventuras Urbanas 🚇🍛 Primeras Impresiones Japón 🇯🇵📸",https://youtu.be/oZM4-7txJAQ,oZM4-7txJAQ,oZM4-7txJAQ,True,1,False,28391,28391,28391,False,2026-02-10,2026-02-10,"[""primer dia en tokio"", ""tokio primer dia"", ""tokio primeras impresiones"", ""primera vez en tokio"", ""viajando por tokio""]","primer dia en tokio, tokio primer dia, tokio primeras impresiones, primera vez en tokio, viajando por tokio","primer dia en tokio, tokio primer dia, tokio primeras impresiones, primera vez en tokio, viajando por tokio",primer dia en tokio,tokio primer dia,tokio primeras impresiones,primera vez en tokio,viajando por tokio,YouTube,CC-BY-NC-4.0
youtube-video-CO3z3QaD4qM,youtube_video_metadata,2033,2018,Japón,japon,"¿Cómo viajar de Osaka to Tokio en Bus? 🚍🗾 Roadtrip, Despedida y ¡Olvido de Ropa! 🍱 Vlog Japón 🇯🇵",https://youtu.be/CO3z3QaD4qM,CO3z3QaD4qM,CO3z3QaD4qM,True,1,False,36546,36546,36546,False,2026-02-10,2026-02-10,"[""osaka a tokio"", ""osaka a tokio en bus"", ""como ir de osaka a tokio"", ""bus a tokio"", ""como viajar de osaka a tokio""]","osaka a tokio, osaka a tokio en bus, como ir de osaka a tokio, bus a tokio, como viajar de osaka a tokio","osaka a tokio, osaka a tokio en bus, como ir de osaka a tokio, bus a tokio, como viajar de osaka a tokio",osaka a tokio,osaka a tokio en bus,como ir de osaka a tokio,bus a tokio,como viajar de osaka a tokio,YouTube,CC-BY-NC-4.0
youtube-video-4uWfU0Jm6Uw,youtube_video_metadata,2034,2018,Japón,japon,"25 Cosas Que Ver, Hacer y Comer en Osaka, Japón 🍣 Guía de Viaje 🇯🇵 ¡Comida, Cultura y Diversión! 🥢",https://youtu.be/4uWfU0Jm6Uw,4uWfU0Jm6Uw,4uWfU0Jm6Uw,True,1,False,167878,167878,167878,False,2026-02-10,2026-02-10,"[""osaka japon"", ""cosas que hacer en osaka"", ""cosas que ver en osaka"", ""osaka"", ""osaka guía turística""]","osaka japon, cosas que hacer en osaka, cosas que ver en osaka, osaka, osaka guía turística","osaka japon, cosas que hacer en osaka, cosas que ver en osaka, osaka, osaka guía turística",osaka japon,cosas que hacer en osaka,cosas que ver en osaka,osaka,osaka guía turística,YouTube,CC-BY-NC-4.0
youtube-video-YnFZkCGTCa8,youtube_video_metadata,2035,2018,Japón,japon,Tour de Comida Coreana en el “Koreatown” más grande de Japón: 🇰🇷🇯🇵 Barrio Coreano de Osaka 🍲🥞,https://youtu.be/YnFZkCGTCa8,YnFZkCGTCa8,YnFZkCGTCa8,True,1,False,47491,47491,47491,False,2026-02-10,2026-02-10,"[""comida coreana"", ""comida coreana en japon"", ""comida coreana en osaka"", ""probando comida coreana"", ""comiendo comida coreana""]","comida coreana, comida coreana en japon, comida coreana en osaka, probando comida coreana, comiendo comida coreana","comida coreana, comida coreana en japon, comida coreana en osaka, probando comida coreana, comiendo comida coreana",comida coreana,comida coreana en japon,comida coreana en osaka,probando comida coreana,comiendo comida coreana,YouTube,CC-BY-NC-4.0
youtube-video-sCy3Bf5qgPM,youtube_video_metadata,2036,2018,Japón,japon,Okonomiyaki - Probando Comida Japonesa en Osaka: “lo que quieras a la plancha” 🇯🇵,https://youtu.be/sCy3Bf5qgPM,sCy3Bf5qgPM,sCy3Bf5qgPM,True,1,False,79314,79314,79314,False,2026-02-10,2026-02-10,"[""okonomiyaki"", ""probando comida japonesa"", ""okonomiyaki comida japonesa"", ""comida japonesa"", ""comida en osaka""]","okonomiyaki, probando comida japonesa, okonomiyaki comida japonesa, comida japonesa, comida en osaka","okonomiyaki, probando comida japonesa, okonomiyaki comida japonesa, comida japonesa, comida en osaka",okonomiyaki,probando comida japonesa,okonomiyaki comida japonesa,comida japonesa,comida en osaka,YouTube,CC-BY-NC-4.0
youtube-video-siY5Y5KCeIs,youtube_video_metadata,2037,2018,Japón,japon,Béisbol en Japón: Los Japoneses son Aficionados al Béisbol! Así se vive un Hanshin Tigers en Osaka🇯🇵,https://youtu.be/siY5Y5KCeIs,siY5Y5KCeIs,siY5Y5KCeIs,True,1,False,45754,45754,45754,False,2026-02-10,2026-02-10,"[""beisbol en japon"", ""beisbol japon"", ""beisbol japones"", ""beisbol japones 2018"", ""béisbol""]","beisbol en japon, beisbol japon, beisbol japones, beisbol japones 2018, béisbol","beisbol en japon, beisbol japon, beisbol japones, beisbol japones 2018, béisbol",beisbol en japon,beisbol japon,beisbol japones,beisbol japones 2018,béisbol,YouTube,CC-BY-NC-4.0
youtube-video-JxXahDaz-BY,youtube_video_metadata,2038,2018,Japón,japon,"Tour completo de nuestro Apartamento en Osaka, Japón (¥3 300 la noche) 🇯🇵",https://youtu.be/JxXahDaz-BY,JxXahDaz-BY,JxXahDaz-BY,True,1,False,64807,64807,64807,False,2026-02-10,2026-02-10,"[""apartamento japon"", ""apartamento japones"", ""tour apartamento japones"", ""apartamentos en osaka"", ""apartamentos en japon""]","apartamento japon, apartamento japones, tour apartamento japones, apartamentos en osaka, apartamentos en japon","apartamento japon, apartamento japones, tour apartamento japones, apartamentos en osaka, apartamentos en japon",apartamento japon,apartamento japones,tour apartamento japones,apartamentos en osaka,apartamentos en japon,YouTube,CC-BY-NC-4.0
youtube-video-JLDn3hn0vCI,youtube_video_metadata,2039,2018,Japón,japon,"Probando Comida Callejera Japonesa en Osaka, Japón 🇯🇵 Ruta gastronómica por Dōtonbori",https://youtu.be/JLDn3hn0vCI,JLDn3hn0vCI,JLDn3hn0vCI,True,1,False,184890,184890,184890,False,2026-02-10,2026-02-10,"[""comida callejera japonesa"", ""comida callejera japon"", ""comida callejera osaka"", ""mejor comida callejera japonesa"", ""comida japonesa osaka""]","comida callejera japonesa, comida callejera japon, comida callejera osaka, mejor comida callejera japonesa, comida japonesa osaka","comida callejera japonesa, comida callejera japon, comida callejera osaka, mejor comida callejera japonesa, comida japonesa osaka",comida callejera japonesa,comida callejera japon,comida callejera osaka,mejor comida callejera japonesa,comida japonesa osaka,YouTube,CC-BY-NC-4.0
youtube-video-s4zwus36tIE,youtube_video_metadata,2040,2018,Japón,japon,"Que ver, hacer y comer en Nara, Japón? 🥢🏯 Los Ciervos de Nara 🦌🗾 + Comida Callejera Japonesa 🍣🇯🇵",https://youtu.be/s4zwus36tIE,s4zwus36tIE,s4zwus36tIE,True,1,False,93196,93196,93196,False,2026-02-10,2026-02-10,"[""nara japon"", ""nara que ver"", ""comida callejera japonesa"", ""nara que hacer"", ""comida callejera nara""]","nara japon, nara que ver, comida callejera japonesa, nara que hacer, comida callejera nara","nara japon, nara que ver, comida callejera japonesa, nara que hacer, comida callejera nara",nara japon,nara que ver,comida callejera japonesa,nara que hacer,comida callejera nara,YouTube,CC-BY-NC-4.0
youtube-video-UM_bGdn1v2w,youtube_video_metadata,2041,2018,Japón,japon,"Comiendo Sushi en Osaka, Japón: ¡Tren de Sushi por $1! 🍣Cómo funciona, qué pedimos y cuánto cuesta🇯🇵",https://youtu.be/UM_bGdn1v2w,UM_bGdn1v2w,UM_bGdn1v2w,True,1,False,109638,109638,109638,False,2026-02-10,2026-02-10,"[""comiendo sushi en japon"", ""probando sushi en japon"", ""sushi en japon"", ""sushi"", ""restaurantes de sushi japon""]","comiendo sushi en japon, probando sushi en japon, sushi en japon, sushi, restaurantes de sushi japon","comiendo sushi en japon, probando sushi en japon, sushi en japon, sushi, restaurantes de sushi japon",comiendo sushi en japon,probando sushi en japon,sushi en japon,sushi,restaurantes de sushi japon,YouTube,CC-BY-NC-4.0
youtube-video-V5Q_dLmYyeM,youtube_video_metadata,2042,2018,Japón,japon,"Probando Ramen en Japón (Kamukura en Dotonbori, Osaka): Desayuno “ramenero” a las 5 AM en Osaka 🇯🇵",https://youtu.be/V5Q_dLmYyeM,V5Q_dLmYyeM,V5Q_dLmYyeM,True,1,False,187450,187450,187450,False,2026-02-10,2026-02-10,"[""ramen en japon"", ""comiendo ramen en japon"", ""probando ramen en japon"", ""ramen japones"", ""fideos ramen""]","ramen en japon, comiendo ramen en japon, probando ramen en japon, ramen japones, fideos ramen","ramen en japon, comiendo ramen en japon, probando ramen en japon, ramen japones, fideos ramen",ramen en japon,comiendo ramen en japon,probando ramen en japon,ramen japones,fideos ramen,YouTube,CC-BY-NC-4.0
youtube-video-V6TBvxgZVfY,youtube_video_metadata,2043,2018,Japón,japon,Desayuno Japonés Tradicional 🍚🌅 ¿Qué comen en Japón para el desayuno? 🍱🗾 Comida Local y Cultura 🇯🇵🥢,https://youtu.be/V6TBvxgZVfY,V6TBvxgZVfY,V6TBvxgZVfY,True,1,False,255994,255994,255994,False,2026-02-10,2026-02-10,"[""desayuno japonés"", ""desayuno japonés tradicionál"", ""desayuno japonés típico"", ""que comen los japoneses"", ""desayuno típico japonés""]","desayuno japonés, desayuno japonés tradicionál, desayuno japonés típico, que comen los japoneses, desayuno típico japonés","desayuno japonés, desayuno japonés tradicionál, desayuno japonés típico, que comen los japoneses, desayuno típico japonés",desayuno japonés,desayuno japonés tradicionál,desayuno japonés típico,que comen los japoneses,desayuno típico japonés,YouTube,CC-BY-NC-4.0
youtube-video--lCQGkPjB5w,youtube_video_metadata,2044,2018,Japón,japon,"Primeras Impresiones de Japón 🇯🇵🥢 Primer Día en Osaka 🏯🌄 Desayuno, Mercado, Metro y Castillo 🗾🎎",https://youtu.be/-lCQGkPjB5w,-lCQGkPjB5w,-lCQGkPjB5w,True,1,False,58677,58677,58677,False,2026-02-10,2026-02-10,"[""japon primeras impresiones"", ""primeras impresiones japon"", ""primeras impresiones de japon"", ""japon primer dia"", ""primer dia en japon""]","japon primeras impresiones, primeras impresiones japon, primeras impresiones de japon, japon primer dia, primer dia en japon","japon primeras impresiones, primeras impresiones japon, primeras impresiones de japon, japon primer dia, primer dia en japon",japon primeras impresiones,primeras impresiones japon,primeras impresiones de japon,japon primer dia,primer dia en japon,YouTube,CC-BY-NC-4.0
youtube-video-bk9yjrYzYWE,youtube_video_metadata,2045,2018,Japón,japon,"Nos Vamos de Viaje a Japón! 🇯🇵 Vuelo a Japón desde Canadá 31 horas de aeropuertos, trenes y konbinis",https://youtu.be/bk9yjrYzYWE,bk9yjrYzYWE,bk9yjrYzYWE,True,1,False,57314,57314,57314,False,2026-02-10,2026-02-10,"[""viaje a japon"", ""vuelo a japon"", ""vuelo a osaka"", ""vuelo a japon desde canada"", ""viaje japon 2018""]","viaje a japon, vuelo a japon, vuelo a osaka, vuelo a japon desde canada, viaje japon 2018","viaje a japon, vuelo a japon, vuelo a osaka, vuelo a japon desde canada, viaje japon 2018",viaje a japon,vuelo a japon,vuelo a osaka,vuelo a japon desde canada,viaje japon 2018,YouTube,CC-BY-NC-4.0
youtube-video-yqmri_95uXU,youtube_video_metadata,2046,2018,Cocina,cocina,"Una Parrilla Argentina 🧱🍷🍖 Construcción, Asado y Picada 🔥🥩🧂 ¡ASADO ARGENTINO EN CANADÁ! 🇦🇷🍁🇨🇦",https://youtu.be/yqmri_95uXU,yqmri_95uXU,yqmri_95uXU,True,1,False,1852888,1852888,1852888,False,2026-02-10,2026-02-10,"[""parrilla argentina"", ""asado argentino a la parrilla"", ""asado argentino"", ""parrilla"", ""parrilla argentina asado""]","parrilla argentina, asado argentino a la parrilla, asado argentino, parrilla, parrilla argentina asado","parrilla argentina, asado argentino a la parrilla, asado argentino, parrilla, parrilla argentina asado",parrilla argentina,asado argentino a la parrilla,asado argentino,parrilla,parrilla argentina asado,YouTube,CC-BY-NC-4.0
youtube-video-XmeAMu-Ec1Q,youtube_video_metadata,2047,2018,Canadá,canada,Viaje a Quebec 🍁🌲 Visitando los Cantons-de-l'Est (Mont-Mégantic + Mont Ham) 🍁🥾,https://youtu.be/XmeAMu-Ec1Q,XmeAMu-Ec1Q,XmeAMu-Ec1Q,True,1,False,28327,28327,28327,False,2026-02-10,2026-02-10,"[""viaje a quebec"", ""visitando quebec"", ""provincia de quebec"", ""cantons de l'est"", ""turismo quebec""]","viaje a quebec, visitando quebec, provincia de quebec, cantons de l'est, turismo quebec","viaje a quebec, visitando quebec, provincia de quebec, cantons de l'est, turismo quebec",viaje a quebec,visitando quebec,provincia de quebec,cantons de l'est,turismo quebec,YouTube,CC-BY-NC-4.0
youtube-video-YsOcDk-b9p8,youtube_video_metadata,2048,2018,Canadá,canada,"Fin de semana aventurero en los Cantons‑de‑l’Est, Québec 🇨🇦",https://youtu.be/YsOcDk-b9p8,YsOcDk-b9p8,YsOcDk-b9p8,True,1,False,28759,28759,28759,False,2026-02-10,2026-02-10,"[""quebec"", ""que ver en quebec"", ""quebec turismo"", ""cantons de l'est"", ""quebec guía turística""]","quebec, que ver en quebec, quebec turismo, cantons de l'est, quebec guía turística","quebec, que ver en quebec, quebec turismo, cantons de l'est, quebec guía turística",quebec,que ver en quebec,quebec turismo,cantons de l'est,quebec guía turística,YouTube,CC-BY-NC-4.0
youtube-video-sT5WgF5wKOA,youtube_video_metadata,2049,2018,EE.UU.,ee.uu.,Viaje por carreterra en Estados Unidos (EEUU): Cruzando el Medio Oeste Estadounidense 3 600 km🇨🇦➡️🇺🇸,https://youtu.be/sT5WgF5wKOA,sT5WgF5wKOA,sT5WgF5wKOA,True,1,False,92287,92287,92287,False,2026-02-10,2026-02-10,"[""viaje por carreterra en estados unidos"", ""viaje en coche por estados unidos"", ""viaje por carreterra en eeuu"", ""eeuu en auto"", ""eeuu""]","viaje por carreterra en estados unidos, viaje en coche por estados unidos, viaje por carreterra en eeuu, eeuu en auto, eeuu","viaje por carreterra en estados unidos, viaje en coche por estados unidos, viaje por carreterra en eeuu, eeuu en auto, eeuu",viaje por carreterra en estados unidos,viaje en coche por estados unidos,viaje por carreterra en eeuu,eeuu en auto,eeuu,YouTube,CC-BY-NC-4.0
youtube-video-fd1ft6NVtG8,youtube_video_metadata,2050,2018,Canadá,canada,Que ver y hacer en las Montañas Rocallosas Canadienses ⛰️🏞️ El lugar más hermoso de Canadá 🇨🇦,https://youtu.be/fd1ft6NVtG8,fd1ft6NVtG8,fd1ft6NVtG8,True,1,False,231980,231980,231980,False,2026-02-10,2026-02-10,"[""las montañas rocosas"", ""las rocallosas"", ""que ver en las montañas rocosas"", ""rocallosas canadienses"", ""que hacer en las montañas rocosas""]","las montañas rocosas, las rocallosas, que ver en las montañas rocosas, rocallosas canadienses, que hacer en las montañas rocosas","las montañas rocosas, las rocallosas, que ver en las montañas rocosas, rocallosas canadienses, que hacer en las montañas rocosas",las montañas rocosas,las rocallosas,que ver en las montañas rocosas,rocallosas canadienses,que hacer en las montañas rocosas,YouTube,CC-BY-NC-4.0
youtube-video-qtWLihPr58w,youtube_video_metadata,2051,2018,Canadá,canada,Viaje por Carretera en Canadá: De Ontario a Columbia Británica en Auto (7 000 km en auto 🇨🇦🐾),https://youtu.be/qtWLihPr58w,qtWLihPr58w,qtWLihPr58w,True,1,False,156667,156667,156667,False,2026-02-10,2026-02-10,"[""viaje por carretera canada"", ""canada por carretera"", ""viaje an auto por canada"", ""viaje en coche por canada"", ""recorriendo canada en auto""]","viaje por carretera canada, canada por carretera, viaje an auto por canada, viaje en coche por canada, recorriendo canada en auto","viaje por carretera canada, canada por carretera, viaje an auto por canada, viaje en coche por canada, recorriendo canada en auto",viaje por carretera canada,canada por carretera,viaje an auto por canada,viaje en coche por canada,recorriendo canada en auto,YouTube,CC-BY-NC-4.0
youtube-video-KNm0-tgnzlo,youtube_video_metadata,2052,2018,Cocina,cocina,Asado Argentino en Canadá con Familia 🥩🔥🍷 Asado “más argentino” (¡ahora sí!) en Canadá 🇦🇷🍖🇨🇦,https://youtu.be/KNm0-tgnzlo,KNm0-tgnzlo,KNm0-tgnzlo,True,1,False,848080,848080,848080,False,2026-02-10,2026-02-10,"[""asado argentino"", ""asado"", ""asado argentino en familia"", ""asado en canadá"", ""asado argentino preparacion""]","asado argentino, asado, asado argentino en familia, asado en canadá, asado argentino preparacion","asado argentino, asado, asado argentino en familia, asado en canadá, asado argentino preparacion",asado argentino,asado,asado argentino en familia,asado en canadá,asado argentino preparacion,YouTube,CC-BY-NC-4.0
youtube-video-BHErlDo8_Gs,youtube_video_metadata,2053,2018,Perú,peru,¿Por qué AMAMOS Perú? 🇵🇪❤️ 10 Razones por las que Perú es tu Próximo Destino Imperdible 🇵🇪✈️,https://youtu.be/BHErlDo8_Gs,BHErlDo8_Gs,BHErlDo8_Gs,True,1,False,380480,380480,380480,False,2026-02-10,2026-02-10,"[""por que amamos peru"", ""te amo peru"", ""te amamos peru"", ""amor peruano"", ""me gusta peru""]","por que amamos peru, te amo peru, te amamos peru, amor peruano, me gusta peru","por que amamos peru, te amo peru, te amamos peru, amor peruano, me gusta peru",por que amamos peru,te amo peru,te amamos peru,amor peruano,me gusta peru,YouTube,CC-BY-NC-4.0
youtube-video-AAVcm2HfzxM,youtube_video_metadata,2054,2018,Perú,peru,"25 Comidas Peruanas Que Hay Que Probar! Ceviche, Ají de gallina, Anticuchos y más delicias de costa!",https://youtu.be/AAVcm2HfzxM,AAVcm2HfzxM,AAVcm2HfzxM,True,1,False,585360,585360,585360,False,2026-02-10,2026-02-10,"[""comidas peruanas"", ""comidas peruanas para probar"", ""comidas peruanas que hay que probar"", ""comida peruana"", ""comidas peruanas que debes probar""]","comidas peruanas, comidas peruanas para probar, comidas peruanas que hay que probar, comida peruana, comidas peruanas que debes probar","comidas peruanas, comidas peruanas para probar, comidas peruanas que hay que probar, comida peruana, comidas peruanas que debes probar",comidas peruanas,comidas peruanas para probar,comidas peruanas que hay que probar,comida peruana,comidas peruanas que debes probar,YouTube,CC-BY-NC-4.0
youtube-video-KX3EdwtRbgQ,youtube_video_metadata,2055,2018,Perú,peru,"Los 10 Mejores Restaurantes en Lima, Perú🇵🇪🍽️Guía Definitiva para Foodies: Dónde Comer en la Capital",https://youtu.be/KX3EdwtRbgQ,KX3EdwtRbgQ,KX3EdwtRbgQ,True,1,False,226492,226492,226492,False,2026-02-10,2026-02-10,"[""mejores restaurantes de lima"", ""los 10 mejores restaurantes de lima"", ""lima restaurantes"", ""restaurantes en lima"", ""restaurantes en lima peru""]","mejores restaurantes de lima, los 10 mejores restaurantes de lima, lima restaurantes, restaurantes en lima, restaurantes en lima peru","mejores restaurantes de lima, los 10 mejores restaurantes de lima, lima restaurantes, restaurantes en lima, restaurantes en lima peru",mejores restaurantes de lima,los 10 mejores restaurantes de lima,lima restaurantes,restaurantes en lima,restaurantes en lima peru,YouTube,CC-BY-NC-4.0
youtube-video-cWviv4NPcKI,youtube_video_metadata,2056,2018,Perú,peru,"Paseo de Lima a las Ruinas de Pachacamac, Dpaso Mamacona, Buffet Peruano, Show de Caballos de Paso🇵🇪",https://youtu.be/cWviv4NPcKI,cWviv4NPcKI,cWviv4NPcKI,True,1,False,59623,59623,59623,False,2026-02-10,2026-02-10,"[""pachacamac"", ""pachacamac desde lima"", ""dpaso mamacona"", ""pachacamac ruinas"", ""ruinas de pachacamac""]","pachacamac, pachacamac desde lima, dpaso mamacona, pachacamac ruinas, ruinas de pachacamac","pachacamac, pachacamac desde lima, dpaso mamacona, pachacamac ruinas, ruinas de pachacamac",pachacamac,pachacamac desde lima,dpaso mamacona,pachacamac ruinas,ruinas de pachacamac,YouTube,CC-BY-NC-4.0
youtube-video-xmknaVzImm4,youtube_video_metadata,2057,2018,Perú,peru,"La Mejor Comida Peruana en Lima Perú 🇵🇪 3 Restaurantes de Gastón Acurio: Tanta, Papachos, El Bodegón",https://youtu.be/xmknaVzImm4,xmknaVzImm4,xmknaVzImm4,True,1,False,174952,174952,174952,False,2026-02-10,2026-02-10,"[""comida peruana"", ""comida peruana en lima"", ""gaston acurio restaurantes"", ""platos tipicos de lima"", ""el bodegon lima""]","comida peruana, comida peruana en lima, gaston acurio restaurantes, platos tipicos de lima, el bodegon lima","comida peruana, comida peruana en lima, gaston acurio restaurantes, platos tipicos de lima, el bodegon lima",comida peruana,comida peruana en lima,gaston acurio restaurantes,platos tipicos de lima,el bodegon lima,YouTube,CC-BY-NC-4.0
youtube-video-L_vfg5oF478,youtube_video_metadata,2058,2018,Perú,peru,"Comida Rápida Peruana en Lima, Perú 🍗🥪🍔 La Sanguchería, Pollería Pardos y Bembos Hamburguesas",https://youtu.be/L_vfg5oF478,L_vfg5oF478,L_vfg5oF478,True,1,False,277618,277618,277618,False,2026-02-10,2026-02-10,"[""comida rapida en peru"", ""comida rapida en lima"", ""comida rapida peruana"", ""comida rapida en lima peru"", ""sangucheria peruana""]","comida rapida en peru, comida rapida en lima, comida rapida peruana, comida rapida en lima peru, sangucheria peruana","comida rapida en peru, comida rapida en lima, comida rapida peruana, comida rapida en lima peru, sangucheria peruana",comida rapida en peru,comida rapida en lima,comida rapida peruana,comida rapida en lima peru,sangucheria peruana,YouTube,CC-BY-NC-4.0
youtube-video-cOnOaVjHh8M,youtube_video_metadata,2059,2018,Antigua,antigua,"Que ver y hacer en la isla de Antigua en el Caribe 🏖️ Playas, regata y ron en una semana caribeña 🇦🇬",https://youtu.be/cOnOaVjHh8M,cOnOaVjHh8M,cOnOaVjHh8M,True,1,False,72265,72265,72265,False,2026-02-10,2026-02-10,"[""antigua"", ""isla de antigua"", ""antigua que ver"", ""que ver en antigua"", ""antigua que hacer""]","antigua, isla de antigua, antigua que ver, que ver en antigua, antigua que hacer","antigua, isla de antigua, antigua que ver, que ver en antigua, antigua que hacer",antigua,isla de antigua,antigua que ver,que ver en antigua,antigua que hacer,YouTube,CC-BY-NC-4.0
youtube-video-4TnzZ3UU8MI,youtube_video_metadata,2060,2018,Cocina,cocina,Un Asado Argentino a la Parilla en Canada: Asado Argentino‑Canadiense en pleno verano de Ontario 🇨🇦🔥,https://youtu.be/4TnzZ3UU8MI,4TnzZ3UU8MI,4TnzZ3UU8MI,True,1,False,630106,630106,630106,False,2026-02-10,2026-02-10,"[""asado argentino"", ""asado a la parrilla"", ""asado en canada"", ""asado argentino en canada"", ""asado canadiense""]","asado argentino, asado a la parrilla, asado en canada, asado argentino en canada, asado canadiense","asado argentino, asado a la parrilla, asado en canada, asado argentino en canada, asado canadiense",asado argentino,asado a la parrilla,asado en canada,asado argentino en canada,asado canadiense,YouTube,CC-BY-NC-4.0
youtube-video-aUVNiMsfs3I,youtube_video_metadata,2061,2018,Grecia,grecia,"15 Cosas Que Ver y Hacer en Santorini, Grecia 🇬🇷Guía Turística: Actividades, Playas, Ruinas y Volcán",https://youtu.be/aUVNiMsfs3I,aUVNiMsfs3I,aUVNiMsfs3I,True,1,False,325676,325676,325676,False,2026-02-10,2026-02-10,"[""santorini"", ""santorini grecia"", ""santorini guía turística"", ""santorini que ver"", ""santorini que hacer""]","santorini, santorini grecia, santorini guía turística, santorini que ver, santorini que hacer","santorini, santorini grecia, santorini guía turística, santorini que ver, santorini que hacer",santorini,santorini grecia,santorini guía turística,santorini que ver,santorini que hacer,YouTube,CC-BY-NC-4.0
youtube-video-4qHafut75SY,youtube_video_metadata,2062,2018,Grecia,grecia,"15 Cosas Que Ver y Hacer en Atenas, Grecia 🇬🇷 Guía Turística 🕶️ Ruinas, Museos, Mercados y Miradores",https://youtu.be/4qHafut75SY,4qHafut75SY,4qHafut75SY,True,1,False,360028,360028,360028,False,2026-02-10,2026-02-10,"[""atenas"", ""atenas grecia"", ""atenas guia turistica"", ""atenas que ver"", ""atenas que hacer""]","atenas, atenas grecia, atenas guia turistica, atenas que ver, atenas que hacer","atenas, atenas grecia, atenas guia turistica, atenas que ver, atenas que hacer",atenas,atenas grecia,atenas guia turistica,atenas que ver,atenas que hacer,YouTube,CC-BY-NC-4.0
youtube-video-CNTuwacYcNc,youtube_video_metadata,2063,2018,Grecia,grecia,"Que comer en Atenas, Grecia 😋 Comida Callejera Griega en el Mercado de Pulgas: Souvlaki, Baklava y Mas",https://youtu.be/CNTuwacYcNc,CNTuwacYcNc,CNTuwacYcNc,True,1,False,131980,131980,131980,False,2026-02-10,2026-02-10,"[""que comer en atenas"", ""comida callejera griega"", ""que comer en grecia"", ""comida griega callejera"", ""comida mercado de pulgas atenas""]","que comer en atenas, comida callejera griega, que comer en grecia, comida griega callejera, comida mercado de pulgas atenas","que comer en atenas, comida callejera griega, que comer en grecia, comida griega callejera, comida mercado de pulgas atenas",que comer en atenas,comida callejera griega,que comer en grecia,comida griega callejera,comida mercado de pulgas atenas,YouTube,CC-BY-NC-4.0
youtube-video-Vy_lg94GZ9I,youtube_video_metadata,2064,2018,Croacia,croacia,"15 Cosas Que Ver, Hacer y Comer en Dubrovnik, Croacia 🇭🇷 Guía Turística 🏰 (La Perla del Adriático)",https://youtu.be/Vy_lg94GZ9I,Vy_lg94GZ9I,Vy_lg94GZ9I,True,1,False,79303,79303,79303,False,2026-02-10,2026-02-10,"[""dubrovnik"", ""dubrovnik croacia"", ""dubrovnik guía turística"", ""dubrovnik que ver"", ""dubrovnik que hacer""]","dubrovnik, dubrovnik croacia, dubrovnik guía turística, dubrovnik que ver, dubrovnik que hacer","dubrovnik, dubrovnik croacia, dubrovnik guía turística, dubrovnik que ver, dubrovnik que hacer",dubrovnik,dubrovnik croacia,dubrovnik guía turística,dubrovnik que ver,dubrovnik que hacer,YouTube,CC-BY-NC-4.0
youtube-video-kJVP5fHCW3M,youtube_video_metadata,2065,2018,Croacia,croacia,"15 Cosas Que Ver y Hacer en Split, Croacia 🛥️ Guía Turística ☀️ Ruinas, Playas y Vistas Panorámicas",https://youtu.be/kJVP5fHCW3M,kJVP5fHCW3M,kJVP5fHCW3M,True,1,False,64503,64503,64503,False,2026-02-10,2026-02-10,"[""split"", ""split croacia"", ""split guía turística"", ""split que hacer"", ""split que ver""]","split, split croacia, split guía turística, split que hacer, split que ver","split, split croacia, split guía turística, split que hacer, split que ver",split,split croacia,split guía turística,split que hacer,split que ver,YouTube,CC-BY-NC-4.0
youtube-video-g6V6VyUb5ck,youtube_video_metadata,2066,2018,Italia,italia,"20 Cosas Que Ver, Hacer y Comer en Venecia, Italia 🌨️ 🥶 Guía Turística de Venecia en invierno 🧊 ❄️",https://youtu.be/g6V6VyUb5ck,g6V6VyUb5ck,g6V6VyUb5ck,True,1,False,528941,528941,528941,False,2026-02-10,2026-02-10,"[""venecia"", ""venecia italia"", ""venecia guía turística"", ""venecia que hacer"", ""venecia que ver""]","venecia, venecia italia, venecia guía turística, venecia que hacer, venecia que ver","venecia, venecia italia, venecia guía turística, venecia que hacer, venecia que ver",venecia,venecia italia,venecia guía turística,venecia que hacer,venecia que ver,YouTube,CC-BY-NC-4.0
